path_id,surplus_bin,final_target_kg,final_inventory_kg,final_surplus_kg,first_positive_inventory_hour,first_25pct_target_hour,first_50pct_target_hour,first_75pct_target_hour,first_100pct_target_hour,stable_100pct_target_hour,arrival_stage,final_intensity,final_location,peak_observed_operating_intensity,max_hypothetical_target_from_observed_operating_states_kg,hypothetical_target_drop_to_final_kg,operating_location_changed,risk_later_weakened_signal,HTT_last24h_kg,mechanism_signal_count,mechanism_signals,interpretation_limit,total_inventory_minus24h_kg,inventory_minus_target_minus24h_kg,production_minus24h_kg,HTT_minus24h_kg,ordinary_shortage_minus24h_kg,storm_intensity_minus24h,storm_location_minus24h,system_electrolyzer_utilization_minus24h,inventory_site1_minus24h_kg,gap_site1_minus24h_kg,inventory_site2_minus24h_kg,gap_site2_minus24h_kg,inventory_site3_minus24h_kg,gap_site3_minus24h_kg,inventory_site4_minus24h_kg,gap_site4_minus24h_kg,total_inventory_minus16h_kg,inventory_minus_target_minus16h_kg,production_minus16h_kg,HTT_minus16h_kg,ordinary_shortage_minus16h_kg,storm_intensity_minus16h,storm_location_minus16h,system_electrolyzer_utilization_minus16h,inventory_site1_minus16h_kg,gap_site1_minus16h_kg,inventory_site2_minus16h_kg,gap_site2_minus16h_kg,inventory_site3_minus16h_kg,gap_site3_minus16h_kg,inventory_site4_minus16h_kg,gap_site4_minus16h_kg,total_inventory_minus8h_kg,inventory_minus_target_minus8h_kg,production_minus8h_kg,HTT_minus8h_kg,ordinary_shortage_minus8h_kg,storm_intensity_minus8h,storm_location_minus8h,system_electrolyzer_utilization_minus8h,inventory_site1_minus8h_kg,gap_site1_minus8h_kg,inventory_site2_minus8h_kg,gap_site2_minus8h_kg,inventory_site3_minus8h_kg,gap_site3_minus8h_kg,inventory_site4_minus8h_kg,gap_site4_minus8h_kg,total_inventory_minus4h_kg,inventory_minus_target_minus4h_kg,production_minus4h_kg,HTT_minus4h_kg,ordinary_shortage_minus4h_kg,storm_intensity_minus4h,storm_location_minus4h,system_electrolyzer_utilization_minus4h,inventory_site1_minus4h_kg,gap_site1_minus4h_kg,inventory_site2_minus4h_kg,gap_site2_minus4h_kg,inventory_site3_minus4h_kg,gap_site3_minus4h_kg,inventory_site4_minus4h_kg,gap_site4_minus4h_kg,total_inventory_t0h_kg,inventory_minus_target_t0h_kg,production_t0h_kg,HTT_t0h_kg,ordinary_shortage_t0h_kg,storm_intensity_t0h,storm_location_t0h,system_electrolyzer_utilization_t0h,inventory_site1_t0h_kg,gap_site1_t0h_kg,inventory_site2_t0h_kg,gap_site2_t0h_kg,inventory_site3_t0h_kg,gap_site3_t0h_kg,inventory_site4_t0h_kg,gap_site4_t0h_kg
5346,50-100 kg,180.565756528,270.678409272,90.1126527441,-31,-31,-31,-31,-30,-6,4,3,2,3,180.565756528,2.84217094304e-13,True,False,34.0812322705,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,184.939475204,4.37371867585,0,0,0,2,2,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,38.5003277609,17.1414398043,150.558409272,-30.0073472559,11.115,0,0,2,5,0.74025974026,55.6945570449,28.5862357084,41.6081379386,0,20.9821334423,0.0226673080258,32.2735808462,23.3681867189,210.618409272,30.0526527441,15.015,9.92846934194,1.54554668825,3,2,1,112.216700104,0,33.0553750101,0,20.4136641004,0.591136649961,44.9326700578,10.7090975073,270.678409272,90.1126527441,15.015,0,12.6236463422,3,2,1,135.616700104,0,48.6553750101,0,29.7736641004,0,56.6326700578,0
5376,>200 kg,180.565756528,392.922409557,212.356653029,-39,-39,-39,-39,-38,-38,5,3,2,3,180.565756528,2.84217094304e-13,True,False,70.7637428833,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,1.44871867585,0,0,0,2,5,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,35.5753277609,20.0664398043,251.186343625,70.6205870969,15.015,0,0,3,7,1,118.542611022,0,72.8081379386,0,10.0120138176,10.9927869328,49.8235808462,5.81818671891,332.295415487,151.729658959,15.015,0,0,3,5,1,150.503409939,0,73.9883925802,0,35.6908878103,0,72.1127251576,0,366.173035862,185.607279335,15.015,0,0,3,2,1,163.532726121,0,67.1265717751,0,40.3371068916,0,95.1766310752,0,392.922409557,212.356653029,15.015,14.4648680839,0,3,2,1,174.830491862,0,73.5029692907,0,30.8712976718,0,113.717650732,0
5399,>200 kg,58.1956878969,395.847409557,337.65172166,-39,-39,-39,-39,-39,-39,5,3,5,3,156.407515605,98.2118277079,True,True,91.7940992721,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,126.743787307,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,0,254.111343625,195.915655728,15.015,0,0,3,3,1,96.6445570449,0,72.8081379386,0,31.9100677951,0,52.7485808462,0,335.220415487,277.02472759,15.015,20.0783899595,0,3,1,1,167.400680976,0,66.1792963629,0,26.5871858938,0,75.0532522545,0,369.098035862,310.902347966,15.015,0,0,3,3,1,158.531396215,0,51.8143277792,0,31.1293614228,0,127.622950445,0,395.847409557,337.65172166,15.015,0,0,3,3,1,169.829161956,0,58.1907252947,0,36.1284202869,0,131.699102018,0
5468,>200 kg,161.875234945,431.946067272,270.070832327,-47,-47,-47,-47,-47,-47,6,5,7,4,11.1833565999,-150.691878345,True,False,8.76850268184,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",251.186343625,89.3111086799,15.015,0,0,3,6,1,96.6445570449,1.40610927899,72.8081379386,0,31.9100677951,0,49.8235808462,0,332.295415487,170.420180542,15.015,0,0,3,7,1,128.605355962,0,91.3621752057,0,46.6655758533,0,65.6623084666,0,362.774198851,200.898963906,15.015,0,0,3,7,1,152.932437884,0,93.550579407,0,49.2908537987,0,67.0003277609,0,385.042450354,223.16721541,13.7224310439,0,0,4,7,0.913914821439,161.902850884,0,102.31828127,0,49.5779694069,0,71.2433487934,0,431.946067272,270.070832327,15.015,0,0,4,7,1,182.044557045,0,123.729026527,0,43.829499466,0,82.3429842345,0
5476,>200 kg,142.923283799,395.847409557,252.924125758,-39,-39,-39,-39,-39,-39,5,3,1,3,180.836278269,37.9129944697,True,True,97.1948880031,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,42.0161914047,0,0,0,2,1,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,16.0506122071,254.111343625,111.188059826,15.015,3.51506051257,0,3,2,1,128.910776846,0,64.33759408,0,0,11.4556774055,60.8629726988,0,335.220415487,192.297131688,15.015,0,0,3,4,1,160.871575763,0,70.2001892093,0,26.6854020026,0,77.4632485126,0,369.098035862,226.174752063,15.015,0,0,3,3,1,158.531396215,0,51.8143277792,0,31.1293614228,0,127.622950445,0,395.847409557,252.924125758,15.015,0,0,3,3,1,169.829161956,0,58.1907252947,0,36.1284202869,0,131.699102018,0
5535,>200 kg,58.1956878969,339.659016304,281.463328407,-39,-39,-39,-39,-39,-39,5,3,5,3,0,-58.1956878969,True,False,16.0592350619,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,243.938787307,15.015,0,0,3,6,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,256.638409272,198.442721375,0,0,0,2,7,0,96.6445570449,0,72.8081379386,0,37.3621334423,0,49.8235808462,0,337.747481134,279.551793238,15.015,0,0,3,7,1,132.646548661,0,91.3621752057,0,48.0764488011,0,65.6623084666,0,343.74010151,285.544413613,5.85,0,0,3,7,0.38961038961,157.693907205,0,81.592082961,0,35.679935156,0,68.7741761878,0,339.659016304,281.463328407,8.775,0,0,3,7,0.584415584416,168.991672946,0,72.3684804765,0,31.3189940201,0,66.9798688611,0
5537,>200 kg,189.355321264,396.169596053,206.814274789,-39,-39,-39,-39,-38,-38,5,4,6,3,156.407515605,-32.9478056591,True,False,20.3728019261,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,112.77915394,15.015,0,0,3,5,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,181.951022361,15.015,0,0,3,3,1,145.794057411,0,104.008137939,0,48.2805674294,0,73.2235808462,0,443.835415487,254.480094223,8.775,0,0,3,7,0.584415584416,177.754856327,0,136.685476766,0,40.3327739272,0,89.0623084666,0,423.630222359,234.274901095,0,0,0,3,7,0,173.361359005,0,131.250694157,0,35.6189930085,0,83.3991761878,0,396.169596053,206.814274789,5.85,0,0,3,7,0.38961038961,167.109124747,0,122.027091673,0,31.2580518726,0,75.7753277609,0
5582,>200 kg,332.579156112,545.517665376,212.938509263,-47,-47,-47,-38,-25,-25,6,5,6,5,546.93138762,214.352231508,True,True,138.436859015,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",352.335386323,19.7562302108,15.015,0,0,3,7,1,143.444557045,37.6659746808,92.3081379386,0,43.3591104935,0,73.2235808462,8.60278332461,433.444458186,100.865302073,15.015,0,0,4,4,1,231.803224304,0,92.0139626038,0,20.1987368414,10.1668683248,89.4285344369,0,494.071452255,161.492296142,15.015,0,0,5,7,1,244.647174793,0,95.8069938736,0,44.2160902296,0,109.401193359,0,505.833494304,173.254338192,5.265,0,0,5,4,0.350649350649,213.404330764,0,100.674695737,0,45.795774794,0,145.95869301,0,545.517665376,212.938509263,15.015,25.1265710135,0,5,4,1,227.696036925,0,83.7558281489,0,73.9079098556,0,160.157890446,0
5606,>200 kg,11.1833565999,339.744788489,328.56143189,-47,-47,-47,-47,-47,-47,6,4,7,3,156.407515605,145.224159005,True,True,47.0176330109,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",151.533409272,140.350052672,15.015,0,0,2,7,1,55.6945570449,0,45.5081379386,0,20.9821334423,0,29.3485808462,0,251.008038481,239.824681882,15.015,0,5.39945836154,3,3,1,111.210907996,0,62.1565725466,0,7.13897544445,0,70.5015824945,0,311.635032551,300.451675951,15.015,0,0,3,7,1,135.537989919,0,67.6259933845,0,27.8564474587,0,80.6146017888,0,306.14085301,294.95749641,5.85,0,0,3,7,0.38961038961,148.849966785,0,59.6940888882,0,25.8557383827,0,71.7410589542,0,339.744788489,328.56143189,15.015,0,0,3,7,1,168.991672946,0,64.1615567214,0,30.6952678147,0,75.896291007,0
5618,50-100 kg,316.940731494,371.306343625,54.3656121309,-31,-31,-31,-26,-3,-3,4,4,5,4,423.861526765,106.920795271,True,True,63.4365582015,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,182.014475204,-134.92625629,0,0,0,2,7,0,67.5324378844,101.735725833,50.3037901125,0.451226747187,28.6029194459,0.854553030433,35.5753277609,31.8847506798,251.186343625,-65.7543878691,15.015,0,0,3,7,1,118.542611022,50.7255526947,72.8081379386,0,10.0120138176,19.4454586588,49.8235808462,17.6364975945,311.246343625,-5.69438786911,15.015,0,1.54554668825,4,4,1,155.38072445,13.8874392675,70.8237685276,0,23.5182698013,5.93920267504,61.5235808462,5.93649759449,371.306343625,54.3656121309,15.015,23.954134813,12.6236463422,4,4,1,178.78072445,0,62.4696337146,0,32.8782698013,0,97.1777156592,0
5623,50-100 kg,180.565756528,267.753409272,87.1876527441,-31,-31,-31,-31,-30,-5,4,3,2,3,180.565756528,2.84217094304e-13,True,False,34.432436166,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,182.014475204,1.44871867585,0,0,0,2,5,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,35.5753277609,20.0664398043,147.633409272,-32.9323472559,11.115,0,0,2,3,0.74025974026,55.6945570449,28.5862357084,41.6081379386,0,20.9821334423,0.0226673080258,29.3485808462,26.2931867189,207.693409272,27.1276527441,15.015,10.2348533686,1.54554668825,3,2,1,109.605633329,0,33.0105551412,0,20.1072800738,0.89752067658,44.9699407286,10.6718268366,267.753409272,87.1876527441,15.015,0,12.6236463422,3,2,1,133.005633329,0,48.6105551412,0,29.4672800738,0,56.6699407286,0
5629,100-200 kg,386.76593055,552.355956189,165.590025639,-39,-39,-37,-26,-14,-14,5,4,3,4,395.525364721,8.75943417116,True,True,55.4409955506,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,-84.6314553465,15.015,0,0,3,6,1,114.332437884,69.9660119063,81.5037901125,0.952184672406,47.3229194459,0,58.9753277609,26.6691179875,371.306343625,-15.4595869254,15.015,0,0,4,3,1,143.444557045,40.8538927458,106.921386235,0,47.716819499,0,73.2235808462,12.4208649021,474.81588895,88.0499583999,15.015,0,8.00679366486,4,2,1,192.984132972,0,116.609561825,0,35.7297832151,0,129.492410938,0,514.744626455,127.978695904,15.015,0,1.86188219364,4,1,1,228.983907518,0,116.26868457,0,39.5030307229,0,129.989003644,0,552.355956189,165.590025639,15.015,0,2.48348616882,4,1,1,251.1436293,0,122.645082085,0,44.502089587,0,134.065155217,0
5631,100-200 kg,316.940731494,491.426343625,174.485612131,-31,-31,-31,-26,-12,-12,4,4,5,4,395.525364721,78.5846332275,True,True,41.17487606,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,302.134475204,-14.8062562901,15.015,0,0,3,2,1,114.332437884,54.9357258327,81.5037901125,0,47.3229194459,0,58.9753277609,8.48475067983,371.306343625,54.3656121309,15.015,2.93892441302,0,4,2,1,146.383481458,22.8846822592,104.008137939,0,47.6911433821,0,73.2235808462,0,431.366343625,114.425612131,15.015,0,1.54554668825,4,2,1,169.783481458,0,111.63675343,0,35.8365741012,0,114.109534636,0,491.426343625,174.485612131,15.015,9.04999785741,12.6236463422,4,2,1,184.1334836,0,127.23675343,0,45.1965741012,0,134.859532493,0
5646,>200 kg,58.1956878969,316.417825976,258.222138079,-39,-39,-39,-39,-39,-39,5,3,5,3,180.836278269,122.640590372,True,True,53.0800072066,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,123.818787307,0,0,0,2,6,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,154.458409272,96.2627213752,15.015,0,0,2,4,1,55.6945570449,0,45.5081379386,0,20.9821334423,0,32.2735808462,0,255.790831907,197.59514401,15.015,0,7.14757842115,3,2,1,101.176649598,0,57.5158925149,0,29.550047133,0,67.5482426609,0,289.668452282,231.472764385,15.015,0,0,3,4,1,154.552095928,0,44.8638330476,0,26.4851577407,0,63.767365566,0,316.417825976,258.222138079,15.015,0,0,3,4,1,165.849861669,0,51.2402305632,0,31.4842166048,0,67.8435171391,0
5654,>200 kg,11.1833565999,232.642481134,221.459124535,-31,-31,-31,-31,-31,-31,4,4,7,3,58.1956878969,47.012331297,True,True,29.2126063757,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,170.831118604,0,0,0,2,6,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,151.533409272,140.350052672,15.015,0,0,2,7,1,55.6945570449,0,45.5081379386,0,20.9821334423,0,29.3485808462,0,205.418470862,194.235114262,15.015,0,0,3,5,1,88.1103971058,0,42.9907692765,0,16.7029777123,0,57.6143267673,0,232.642481134,221.459124535,15.015,0,0,3,5,1,98.9985487646,0,47.4976015746,0,23.089608756,0,63.0567220394,0
5660,100-200 kg,156.407515605,284.455840093,128.048324488,-39,-39,-39,-39,-39,-16,5,3,3,3,58.1956878969,-98.2118277079,True,False,4.0416277506,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,25.606959599,0,0,0,2,6,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,160.308409272,3.90089366726,15.015,0,0,2,4,1,61.5445570449,8.81031030891,45.5081379386,0,20.9821334423,1.92924556664,32.2735808462,6.84929149069,223.828846024,67.4213304187,8.775,0,0,2,3,0.584415584416,93.5053559616,0,51.1535400947,0,31.0576415006,0,48.1123084666,0,257.706466399,101.298950794,15.015,0,0,3,5,1,106.534672143,0,61.318757486,0,31.6622328312,0,58.1908039384,0,284.455840093,128.048324488,15.015,0,0,3,5,1,117.832437884,0,67.6951550016,0,36.6612916953,0,62.2669555115,0
5674,>200 kg,142.923283799,452.415415487,309.492131688,-31,-31,-31,-31,-31,-31,4,3,1,3,180.565756528,37.6424727289,True,True,50.2600616008,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,302.134475204,159.211191405,15.015,0,0,3,2,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,228.383059826,15.015,0,0,3,1,1,143.444557045,0,104.008137939,0,50.6300677951,0,73.2235808462,0,425.191405215,282.268121416,15.015,0,0,3,3,1,148.165850725,0,120.749630612,0,25.0902367862,0,131.185687091,0,452.415415487,309.492131688,15.015,0,0,3,3,1,159.054002384,0,125.25646291,0,31.4768678299,0,136.628082363,0
5734,>200 kg,11.1833565999,497.911481419,486.728124819,-31,-31,-31,-31,-31,-31,4,4,7,4,316.940731494,305.757374894,True,True,55.9173464526,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,290.951118604,15.015,0,0,3,7,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,416.802409557,405.619052957,15.015,0,1.54554668825,4,5,1,194.839697156,0,101.57217996,0,38.0152046799,0,82.3753277609,0,470.687471146,459.504114546,15.015,0,0,4,6,1,199.11425721,0,137.82947211,0,40.972081717,0,92.7716601092,0,497.911481419,486.728124819,15.015,0,0,4,6,1,210.002408869,0,142.336304408,0,47.3587127607,0,98.2140553813,0
5736,>200 kg,161.875234945,435.481247098,273.606012153,-39,-39,-39,-39,-39,-39,5,5,7,5,189.355321264,27.4800863189,True,True,94.3826760208,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,20.1392402588,0,0,0,2,6,0,67.5324378844,30.5182284394,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,89.3111086799,15.015,0,0,3,7,1,96.6445570449,1.40610927899,72.8081379386,0,31.9100677951,0,49.8235808462,0,352.492550268,190.617315323,15.015,0,8.00679366486,4,6,1,215.096955936,0,62.3169523018,0,4.05839986607,13.9432622468,71.0202421644,0,396.747083841,234.871848896,15.015,0,2.02356065151,5,7,1,223.944710286,0,68.7035634106,0,21.3785679799,0,82.7202421644,0,435.481247098,273.606012153,15.015,0,3.47344042226,5,7,1,220.472367012,0,75.0799609261,0,30.7385679799,0,109.19035118,0
5743,50-100 kg,58.1956878969,108.622481134,50.4267932376,-31,-31,-31,-31,-31,-31,4,3,5,2,0,-58.1956878969,True,False,1.38627250897,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,123.818787307,0,0,0,2,3,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,147.633409272,89.4377213752,11.115,0,0,2,5,0.74025974026,55.6945570449,0,40.2218654297,0,22.3684059513,0,29.3485808462,0,141.458470862,83.262782965,0,0,0,2,7,0,53.3672043028,0,38.6690703986,0,21.3772829658,0,28.0449131946,0,108.622481134,50.4267932376,0,0,0,2,7,0,40.8553559616,0,27.5759026967,0,18.4039140095,0,21.7873084666,0
5776,0-50 kg,374.764778406,395.847409557,21.0826311507,-39,-39,-38,-13,-3,-3,5,4,1,3,180.836278269,-193.928500137,True,False,76.8820856081,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,-189.825303202,0,0,0,2,2,0,67.5324378844,89.5740479664,50.3037901125,0,28.6029194459,3.30969254102,38.5003277609,97.3314112962,254.111343625,-120.653434781,15.015,0,0,3,4,1,96.6445570449,60.4619288059,72.8081379386,0,31.9100677951,0.0025441918749,52.7485808462,83.0831582109,335.220415487,-39.5443629186,15.015,0,0,3,5,1,128.605355962,28.5011298892,88.3509766524,0,49.6767744066,0,68.5873084666,67.2444305905,369.098035862,-5.66674254335,15.015,0,0,3,3,1,156.491264738,0.615221112591,47.0228864632,2.89105504776,31.9454140136,0,133.638470648,2.19326840962,395.847409557,21.0826311507,15.015,0,0,3,3,1,167.78903048,0,53.3992839787,0,36.9444728776,0,137.714622221,0
5808,>200 kg,58.1956878969,263.817954597,205.6222667,-31,-31,-31,-31,-31,-31,4,3,5,3,156.407515605,98.2118277079,True,True,19.9702458467,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,123.818787307,0,0,0,2,3,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,160.308409272,102.112721375,15.015,0,0,2,1,1,61.5445570449,0,45.5081379386,0,20.9821334423,0,32.2735808462,0,217.824491256,159.628803359,15.015,5.2332086751,0.726204078741,3,3,1,103.616825014,0,44.818305736,0,24.1178017818,0,45.2715587243,0,263.817954597,205.6222667,15.015,0,8.00679366486,3,3,1,127.016825014,0,49.3251380341,0,30.5044328255,0,56.9715587243,0
5818,100-200 kg,316.940731494,491.426343625,174.485612131,-31,-31,-31,-26,-12,-12,4,4,5,4,386.76593055,69.8251990563,True,True,44.1231548148,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,302.134475204,-14.8062562901,15.015,0,0,3,2,1,114.332437884,54.9357258327,81.5037901125,0,47.3229194459,0,58.9753277609,8.48475067983,371.306343625,54.3656121309,15.015,2.39203546461,0,3,1,1,143.444557045,25.8236066722,101.616102474,0,53.0221032597,0,73.2235808462,0,431.366343625,114.425612131,15.015,0,1.54554668825,4,3,1,154.623114619,14.6450490976,113.812821931,0,36.2757068774,0,126.654700196,0,491.426343625,174.485612131,15.015,0,12.6236463422,4,3,1,178.023114619,0,129.412821931,0,45.6357068774,0,138.354700196,0
5839,>200 kg,58.1956878969,491.426343625,433.230655728,-31,-31,-31,-31,-31,-31,4,3,5,4,386.76593055,328.570242653,True,True,45.2081969219,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,243.938787307,15.015,0,0,3,1,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,313.110655728,15.015,3.47707757168,0,3,2,1,143.444557045,0,100.531060367,0,54.1071453668,0,73.2235808462,0,431.366343625,373.170655728,15.015,0,1.54554668825,4,3,1,154.623114619,0,113.812821931,0,36.2757068774,0,126.654700196,0,491.426343625,433.230655728,15.015,0,12.6236463422,4,3,1,178.023114619,0,129.412821931,0,45.6357068774,0,138.354700196,0
