file,line/function,symbol,role,active_in_current_call_chain,source_of_truth,derived_copy,hardcoded,needs_override,needs_validation,notes
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,84,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200           35          525000          9.294352        56.187437         277.664130       480.320759                  24350.845793                         -0.168225                              -1.777794                          -146.311068
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,87,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Larger T is not treated as automatically better. The shortage and economic columns are recomputed from the full 15000 nominal recourse records for every state and arm.
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,92,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`NEW_CAP150_TERMINAL_LOH_SHAPE = IMPROVED`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,93,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`SITE4_CAP150_BINDING = YES`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,94,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`SITE4_CAP200_STILL_BINDING = NO`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,98,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`SITE4_200KG_SENSITIVITY_JUDGMENT = MIXED`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,101,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The next step is limited to user review of the new H2 TerminalLOH shape and the 150 -> 200 kg evidence. Do not freeze TerminalLOH or tank capacity, and do not run FA-MSP/OOS, before that review."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,1,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,# Stage-88B directed Site1 300 to 350 kg sensitivity
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,5,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"The Stage-88A H2 consequence bank, exact groups, D/A/C, economics, eta, solver, probability recovery, and recourse are reused unchanged. The Stage-88A CAP200 baseline `[300,200,100,200]` is read from its accepted result and fixed-T record files; it was not optimized again. Candidate `[350,200,100,200]` changes Site1 only. The 350 kg value is a sensitivity candidate, not a final capacity."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,7,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Stage-88A terminal table SHA-256: `07da81f9e607416fe8e2e430fb0ab54d7f7933764a92f26f8025754db150ed10`.
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,9,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"Mechanical selection found 7 near-binding states (union of SAA/DRO CAP200 Site1 utilization >=95%) and 4 controls where both arms are <=80%. Both SAA and DRO were solved for all 11 states, producing 22 candidate cases. The near-binding count is below the 15-state stop gate."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,12,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,state_id  a  loc       cohort                                             selection_reason  SAA_CAP200_T1_kg  DRO_CAP200_T1_kg  SAA_CAP200_Site1_utilization  DRO_CAP200_Site1_utilization  candidate_method_count
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,13,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,26  5    5 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        282.028203        285.846296                      0.940094                      0.952821                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,14,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,27  5    6 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        259.389575        290.486199                      0.864632                      0.968287                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,15,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,31  6    3 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        285.230341        285.230226                      0.950768                      0.950767                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,16,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,32  6    4 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        291.301857        292.943467                      0.971006                      0.976478                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,17,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,33  6    5 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        300.000000        300.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,18,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,34  6    6 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        300.000000        300.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,19,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,35  6    7 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site1 utilization >=95%)        300.000000        300.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,20,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,3  2    3      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control          0.000000          0.000000                      0.000000                      0.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,21,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,9  3    2      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control        142.923383        189.836985                      0.476411                      0.632790                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,22,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,15  4    1      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control        211.930284        237.839656                      0.706434                      0.792799                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,23,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,21  4    7      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control         37.640128         82.210654                      0.125467                      0.274036                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,58,375,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,DRO                        0                     0                     0           328.943010            301.234635         7.733751             0.386342
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,71,120,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,COHORT    DRO      CONTROL       NaN NaN  NaN            4           60000                   1.785760                    1.785880                0.000120                  0.000000                   0.000000               0.000000                  102.448056                   102.447062                -0.000995                466.339136                 466.313086              -0.026051                           10965.898352                            10965.880707                           -0.0176
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,74,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"Each state uses its existing 15000-record Stage-88A baseline recourse array and the candidate's 15000-record fixed-T nominal recourse array. Cohort quantiles are nearest-rank statistics pooled across the selected states; this is a directed local sensitivity, not a 35-state population estimate."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,94,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"All 22/22 candidate certificates pass. Capacity is exactly `350|200|100|200`; accepted solver SHA-256 is `7f18983c6211dd6de10ab242fa94627eaded32d4401ba6ec920f809cd3ec2aab`. No baseline solver call, bank generation, FA-MSP/OOS, or capacity-parameter modification occurred."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88B_README.md,103,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`SITE1_300KG_REAL_CAPACITY_TRUNCATION = YES`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,1,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,# Stage-88C directed Site4 200 to 250 kg sensitivity
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,5,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"The accepted Stage-88A H2 bank, W geometry/kernel, grid position A, Candidate-1 road fragility, E33/E29 shifts, D/A/C, economics, eta, solver, exact aggregation, probability recovery, and recourse are reused unchanged. Baseline `[300,200,100,200]` is read from accepted CAP200 results and fixed-T arrays without reoptimization. Candidate `[300,200,100,250]` changes Site4 only. The 250 kg value is a sensitivity candidate, not a final capacity."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,7,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Stage-88A terminal table SHA-256: `07da81f9e607416fe8e2e430fb0ab54d7f7933764a92f26f8025754db150ed10`.
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,12,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,state_id  a  loc       cohort                                             selection_reason  SAA_CAP200_T4_kg  DRO_CAP200_T4_kg  SAA_CAP200_Site4_utilization  DRO_CAP200_Site4_utilization  candidate_method_count
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,13,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,15  4    1 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        193.928484        200.000000                      0.969642                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,14,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,16  4    2 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        188.473393        191.025943                      0.942367                      0.955130                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,15,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,22  5    1 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        200.000000        200.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,16,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,23  5    2 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        200.000000        200.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,17,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,29  6    1 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        200.000000        200.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,18,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,30  6    2 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        200.000000        200.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,19,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,31  6    3 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        200.000000        200.000000                      1.000000                      1.000000                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,20,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,32  6    4 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        190.655429        193.109459                      0.953277                      0.965547                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,21,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,33  6    5 NEAR_BINDING      union(SAA_CAP200 or DRO_CAP200 Site4 utilization >=95%)        190.139923        189.048916                      0.950700                      0.945245                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,22,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,3  2    3      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control          0.000000         11.017836                      0.000000                      0.055089                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,23,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,13  3    6      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control         19.911082         25.638917                      0.099555                      0.128195                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,24,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,19  4    5      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control         80.735346         98.737207                      0.403677                      0.493686                       2
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88C_README.md,25,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,28  5    7      CONTROL both CAP200 arms <=80%; deterministic a/loc coverage control         51.277855         71.301324                      0.256389                      0.356507                       2
